paper_id,conference,year,citation,num_modules,num_files,num_root_files,total_lines,contain_docker,contain_data,num_lang,main_language,num_duplicates,has_shell,num_lists,code_blocks,code_elements,contain_project_page,contain_trained_model,dynamic_images,images,tables,has_video,github_links,framework,from_organization,has_license,stars
709,NIPS,2017,20,4,19,1,3398,0,0,1,python,45,0,4,7,0,0,1,0,0,0,0,0,pytorch,personal,1,94
710,CVPR,2017,120,4,12,2,2025,0,1,1,python,2,0,2,1,5,0,1,0,0,0,0,3,caffe,personal,0,100
711,NIPS,2017,18,1,6,8,453,0,1,1,python,0,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,1,82
712,ICCV,2017,24,2,47,1,2878,0,0,2,shell,2,1,3,18,12,0,1,6,3,0,0,4,pytorch,personal,1,85
713,CVPR,2017,26,9,69,7,9956,0,1,3,python,13,1,2,0,16,0,0,0,0,0,0,1,Unknown,personal,1,83
714,ICCV,2017,92,12,488,6,96101,1,1,5,c/c++,3,1,0,1,0,0,0,0,1,0,0,2,caffe,organization,1,91
715,NIPS,2017,23,11,277,5,22795,0,0,2,matlab,99,0,9,1,17,1,0,0,1,0,0,0,matlab,personal,1,89
716,NIPS,2017,50,4,53,5,5108,0,0,2,python,5,1,1,5,3,0,0,0,10,0,0,2,tensorflow,personal,1,87
717,ICCV,2017,112,6,16,0,2014,0,1,2,python,2,1,2,1,8,1,0,0,0,0,0,0,caffe,personal,0,90
718,CVPR,2017,50,5,29,3,5851,0,1,4,matlab,1,1,3,3,6,0,1,0,0,0,1,0,matlab,personal,1,88
719,NIPS,2017,30,2,4,4,280,0,1,1,python,0,0,1,0,6,0,0,0,0,0,0,0,tensorflow,organization,0,87
720,CVPR,2017,68,10,476,5,91362,1,1,5,c/c++,10,1,0,0,0,0,1,0,4,0,0,0,caffe,personal,1,91
721,CVPR,2017,35,6,33,1,2450,0,1,3,python,7,1,6,15,9,0,1,0,3,0,0,9,pytorch,personal,1,112
722,NIPS,2017,93,1,7,5,717,0,1,2,python,0,1,0,4,0,0,0,0,0,0,0,0,pytorch,personal,0,81
723,NIPS,2017,16,4,50,3,1667,0,1,1,python,2,0,5,6,39,0,0,3,5,0,0,0,tensorflow,organization,1,80
724,CVPR,2017,107,1,39,2,3913,0,1,4,lua,2,1,1,9,0,1,1,0,0,0,1,4,Unknown,personal,1,78
725,CVPR,2017,32,1,22,1,3065,0,0,1,python,8,0,4,0,11,1,0,0,1,0,0,2,tensorflow,organization,1,77
726,CVPR,2017,48,2,19,7,1535,0,1,1,lua,0,0,6,7,5,0,0,0,7,0,0,3,torch,personal,1,77
727,ICCV,2017,34,5,37,0,2076,0,1,4,python,11,1,3,5,0,0,1,0,0,0,0,3,caffe,personal,1,75
728,ICCV,2017,19,5,12,7,1165,0,1,1,python,4,0,0,15,0,0,0,0,0,0,0,1,Unknown,personal,1,72
729,CVPR,2017,78,2,70,36,13194,0,1,3,python,28,1,1,8,3,0,0,0,0,0,0,0,tensorflow,personal,1,78
730,CVPR,2017,39,3,40,2,4728,0,1,5,lua,2,1,4,12,17,0,0,0,0,0,0,2,torch,personal,1,72
731,CVPR,2017,37,7,39,0,4069,0,1,5,lua,0,1,2,4,0,1,0,0,1,0,0,2,torch,personal,0,73
732,ICML,2017,55,6,44,1,3515,0,0,1,python,9,0,2,2,1,0,0,0,0,0,0,1,Unknown,personal,0,77
733,NIPS,2017,43,3,18,1,5731,0,1,1,python,0,0,0,0,0,0,0,0,2,0,0,0,tensorflow,personal,1,86
734,NIPS,2017,17,1,4,4,606,0,1,1,python,0,0,5,7,6,0,0,0,2,0,0,0,chainer,personal,0,76
735,CVPR,2017,31,2,6,7,1026,0,1,1,python,1,0,1,11,5,0,0,2,2,0,1,1,tensorflow,organization,1,72
736,CVPR,2017,24,2,1,2,63,0,1,1,python,0,0,3,0,1,1,1,1,1,0,0,0,caffe,personal,0,72
737,CVPR,2017,75,6,289,1,68238,0,1,3,c/c++,0,0,1,1,11,1,1,0,1,0,0,0,torch,personal,1,73
738,ICCV,2017,25,4,7,1,759,0,0,2,python,0,1,1,0,0,0,0,0,6,0,0,0,Unknown,personal,1,71
739,CVPR,2017,30,4,109,8,23146,0,1,2,lua,0,1,1,6,4,0,0,0,0,0,0,3,torch,personal,1,70
740,CVPR,2017,55,4,837,1,186487,0,1,5,c/c++,8,1,0,24,41,1,1,0,0,0,0,2,caffe,personal,1,70
741,CVPR,2017,17,5,11,1,845,0,1,1,python,4,0,3,3,16,0,1,0,1,0,0,0,caffe,personal,0,68
742,CVPR,2017,89,7,248,5,30164,0,1,4,matlab,13,1,4,1,2,1,0,0,0,0,0,1,tensorflow,personal,1,69
743,ICCV,2017,28,6,28,7,3333,0,0,3,python,0,1,3,0,9,0,0,0,0,0,0,0,Unknown,personal,1,65
744,ICCV,2017,7,7,102,1,36079,0,1,4,lua,3641,0,5,8,0,1,1,0,0,0,0,7,torch,personal,1,73
745,CVPR,2017,109,3,43,17,5165,0,1,3,lua,0,0,2,11,70,0,1,0,0,0,0,3,pytorch,personal,1,111
746,ICCV,2017,52,2,8,0,1039,0,0,1,python,5,0,0,0,2,0,0,0,0,0,0,0,Unknown,personal,0,65
747,CVPR,2017,45,1,6,7,785,0,0,2,c/c++,0,0,0,1,1,1,0,0,1,0,0,0,Unknown,personal,0,68
748,NIPS,2017,5,2,4,1,186,0,0,1,python,0,0,1,3,0,0,0,0,0,0,0,0,tensorflow,personal,1,66
749,CVPR,2017,34,2,499,1,116398,1,1,5,c/c++,1,1,11,0,0,0,1,0,1,0,0,1,caffe,personal,1,64
750,ICCV,2017,45,4,10,4,1355,0,1,2,lua,0,0,1,7,0,0,0,0,0,0,0,0,torch,personal,0,64
751,NIPS,2017,41,5,18,0,2925,0,1,1,python,38,0,2,1,5,0,1,1,5,0,0,1,Unknown,personal,0,62
752,CVPR,2017,54,6,604,2,293365,0,1,4,c/c++,24,1,4,8,24,1,0,0,0,0,0,1,matlab,personal,1,64
753,CVPR,2017,53,4,20,0,1911,0,1,1,matlab,57,0,1,0,16,0,1,0,0,0,0,1,matlab,personal,0,67
754,CVPR,2017,105,4,21,3,1310,0,1,1,matlab,4,0,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,63
755,NIPS,2017,68,1,22,23,7638,0,1,1,python,60,0,0,3,0,0,1,0,0,0,0,0,tensorflow,personal,1,59
756,NIPS,2017,37,4,18,2,2426,0,0,1,python,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,organization,1,65
757,ICML,2017,5,6,49,0,5165,0,1,2,python,20,1,7,1,38,0,0,0,1,0,1,1,tensorflow,personal,0,65
758,NIPS,2017,14,6,36,11,2943,0,1,1,python,16,0,2,7,17,0,1,0,0,0,0,0,tensorflow,personal,1,62
759,CVPR,2017,50,8,125,1,23105,0,1,5,python,63,1,7,2,36,1,0,0,0,0,0,2,tensorflow,personal,1,57
760,ICCV,2017,20,1,26,33,1153,0,0,1,matlab,12,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,59
761,NIPS,2017,26,5,5,6,1244,0,1,1,python,23,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,0,68
762,ICCV,2017,14,4,15,0,1193,0,0,2,python,10,1,2,5,13,0,0,0,0,0,0,3,mxnet,personal,0,54
763,ICML,2017,42,1,5,3,446,0,0,2,python,0,0,0,0,2,0,0,0,0,0,0,0,tensorflow,personal,1,56
764,ICML,2017,41,0,13,15,1564,0,0,3,lua,0,1,0,15,10,0,1,0,0,0,0,0,torch,organization,1,58
765,CVPR,2017,28,4,439,1,87216,1,0,5,c/c++,4,1,1,1,2,0,0,0,4,0,0,2,caffe,personal,1,55
766,CVPR,2017,34,4,10,16,3388,0,1,1,lua,0,0,3,2,89,0,1,0,11,0,0,12,torch,personal,1,64
767,ICCV,2017,27,1,1,3,207,0,1,1,python,0,0,0,0,0,0,0,0,0,0,0,1,Unknown,personal,0,59
768,NIPS,2017,21,7,36,2,4217,0,1,2,python,35,1,1,0,2,0,0,0,0,0,0,1,tensorflow,organization,0,54
769,ICCV,2017,52,3,4,4,385,0,1,1,python,0,0,2,4,15,0,1,0,2,0,0,0,tensorflow,personal,0,61
770,ICCV,2017,64,1,2,4,260,0,0,2,shell,0,1,0,6,0,1,0,0,0,0,0,0,Unknown,personal,1,55
771,NIPS,2017,13,1,3,3,474,0,0,1,python,1,0,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,53
772,ICML,2017,169,4,17,1,3012,0,0,2,python,2,1,2,3,0,1,0,2,2,0,1,1,tensorflow,personal,1,880
773,ICML,2017,13,4,18,12,1622,0,0,2,python,1,1,0,0,6,0,0,0,0,0,0,0,Unknown,personal,1,52
774,CVPR,2017,57,3,11,1,1060,0,1,2,python,0,1,0,0,4,0,1,0,1,0,0,0,Unknown,personal,0,71
775,ICML,2017,28,1,4,3,403,0,0,1,python,2,0,2,2,1,0,0,0,0,0,0,0,chainer,personal,0,49
776,CVPR,2017,38,1,11,3,1495,0,1,2,lua,0,0,4,3,0,0,1,0,0,0,0,3,torch,personal,0,58
777,NIPS,2017,28,3,50,0,14574,0,0,1,python,32,0,0,0,0,0,0,0,8,0,0,0,tensorflow,personal,0,51
778,NIPS,2017,33,3,16,6,19600,0,1,2,python,235,1,1,5,0,1,0,0,0,0,0,0,Unknown,personal,1,55
779,NIPS,2017,22,3,8,1,1153,0,1,2,python,0,1,1,2,3,0,0,0,0,0,0,0,tensorflow,personal,1,61
780,ICCV,2017,75,1,23,14,2820,0,0,1,lua,0,0,3,0,0,0,0,0,0,0,0,2,Unknown,personal,1,53
781,ICCV,2017,59,3,6,3,891,0,1,1,lua,0,0,2,1,0,0,1,3,3,0,0,0,torch,organization,1,50
782,CVPR,2017,39,1,2,0,105,0,0,1,matlab,0,0,0,0,0,0,0,0,0,0,0,0,matlab,personal,0,48
784,NIPS,2017,16,1,5,6,1252,0,1,1,python,0,0,1,10,3,0,0,0,1,0,0,0,Unknown,personal,0,55
785,ICCV,2017,23,5,20,2,3016,0,1,4,c/c++,5535,1,5,13,38,1,1,0,0,0,0,2,caffe,personal,1,46
786,ICCV,2017,14,2,18,8,1788,0,1,3,c/c++,5,1,2,6,7,1,0,0,1,0,0,2,tensorflow,organization,1,53
787,CVPR,2017,44,0,15,15,346,0,0,1,matlab,0,0,0,1,0,0,0,0,0,0,0,0,matlab,personal,0,46
788,ICCV,2017,31,3,13,6,1273,0,1,2,python,0,1,4,1,2,1,1,0,0,0,1,2,caffe,personal,0,59
789,ICML,2017,73,6,651,13,237354,0,1,4,python,349,1,9,0,16,0,0,0,0,0,0,0,Unknown,personal,0,137
790,NIPS,2017,42,4,13,4,1476,0,0,2,python,1,1,4,6,9,0,0,0,0,0,0,0,tensorflow,organization,1,49
791,NIPS,2017,26,4,37,2,4528,0,1,1,python,102,0,5,0,0,0,0,0,1,0,0,1,tensorflow,personal,1,46
792,NIPS,2017,41,2,49,1,2772,0,1,1,python,1,0,11,20,3,0,1,0,0,0,0,1,tensorflow,organization,1,49
793,CVPR,2017,100,8,110,5,12539,0,1,6,python,76,1,14,1,18,0,0,0,0,0,0,2,tensorflow,personal,1,52
794,NIPS,2017,33,3,17,1,2039,0,1,1,python,28,0,0,4,0,0,1,0,1,0,1,0,Unknown,personal,0,44
795,NIPS,2017,26,4,15,3,2155,0,1,1,python,8,0,2,5,5,0,0,0,2,0,1,0,tensorflow,personal,1,51
796,ICCV,2017,142,6,21,3,768,0,1,1,matlab,0,0,4,0,9,0,0,0,1,0,0,1,caffe,personal,1,49
797,NIPS,2017,18,7,306,1,20946,1,1,4,matlab,66,1,0,0,38,0,0,0,0,0,0,2,matlab,organization,1,47
798,CVPR,2017,40,5,8,2,594,0,1,2,c/c++,0,0,5,0,23,0,0,0,0,0,0,1,caffe,organization,1,42
799,CVPR,2017,78,2,10,8,1132,0,1,1,python,7,0,7,8,13,0,1,0,2,0,1,1,Unknown,personal,0,45
800,ICML,2017,31,5,24,0,2553,0,0,1,python,25,0,2,0,0,0,0,0,0,0,0,0,Unknown,personal,0,44
801,ICCV,2017,16,2,3,4,724,0,0,2,python,0,1,0,2,2,0,1,0,0,0,0,2,caffe,organization,1,41
802,CVPR,2017,39,3,22,0,1220,0,1,3,matlab,7,1,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,41
803,CVPR,2017,23,0,2,2,213,0,0,1,lua,0,0,1,2,8,0,0,0,2,0,0,2,torch,personal,0,40
804,NIPS,2017,60,3,19,2,2488,0,0,1,python,2,0,2,2,10,0,0,0,0,0,0,3,tensorflow,personal,0,44
805,NIPS,2017,14,2,35,6,7549,1,0,2,python,12,1,1,0,31,0,0,0,2,0,0,2,Unknown,personal,1,40
806,ICCV,2017,14,1,8,1,1735,0,0,3,c/c++,0,1,1,0,0,0,0,0,0,0,0,1,caffe,organization,1,44
807,ICCV,2017,11,7,28,0,4253,0,1,2,lua,0,1,5,13,2,1,1,0,0,0,0,3,torch,personal,0,44
808,ICCV,2017,18,0,4,7,509,0,1,2,python,0,1,1,0,0,0,0,0,1,0,0,0,pytorch,personal,1,53
809,NIPS,2017,62,4,35,2,1682,0,0,1,python,1,0,1,0,1,0,0,0,0,0,0,0,pytorch,organization,1,41
810,ICML,2017,51,0,8,9,672,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,organization,0,41
811,CVPR,2017,39,3,23,9,1839,0,1,3,lua,0,0,8,9,0,0,1,0,0,0,0,3,torch,personal,1,39
812,NIPS,2017,47,2,24,6,3795,0,1,1,python,14,0,3,3,8,1,1,0,0,0,0,0,Unknown,personal,1,42
813,ICCV,2017,24,6,23,39,3264,0,1,2,lua,0,0,1,1,0,0,1,0,1,0,0,0,torch,personal,0,51
814,ICCV,2017,23,2,6,9,780,0,1,1,python,1,0,0,0,1,0,0,0,0,0,0,0,Unknown,personal,0,50
815,CVPR,2017,22,4,128,4,7981,0,1,2,matlab,1,1,2,3,0,0,0,0,0,0,0,0,matlab,organization,1,45
816,CVPR,2017,13,0,1,2,53,0,0,1,python,0,0,0,3,0,1,1,0,0,0,0,0,tensorflow,personal,1,38
817,CVPR,2017,4,5,14,3,1945,0,1,3,python,0,1,0,1,1,1,1,0,1,0,0,0,caffe,personal,1,35
818,CVPR,2017,18,4,11,12,2176,0,1,1,python,2,0,13,6,45,0,1,0,3,0,0,2,tensorflow,personal,1,44
819,NIPS,2017,8,2,9,0,723,0,1,1,python,2,0,1,5,5,0,0,0,1,0,1,0,tensorflow,personal,0,36
820,ICCV,2017,52,6,24,4,1709,0,1,2,python,27,1,3,4,5,0,0,1,1,0,0,0,chainer,organization,1,40
821,CVPR,2017,14,3,427,1,91617,0,0,4,c/c++,6,1,4,3,0,1,0,0,1,0,0,1,matlab,personal,0,38
822,ICML,2017,71,4,22,1,3551,0,1,3,python,33,1,4,17,0,0,1,0,0,0,0,0,tensorflow,personal,1,43
823,NIPS,2017,42,2,20,7,2978,0,0,1,python,0,0,0,1,4,0,1,0,2,0,0,0,pytorch,personal,0,48
824,CVPR,2017,35,1,51,0,149,0,1,2,shell,0,1,0,0,0,0,0,0,0,0,0,0,caffe,personal,0,33
825,ICCV,2017,73,2,3,5,109,0,0,2,python,0,1,5,2,10,0,1,0,0,0,0,0,tensorflow,personal,1,43
826,ICCV,2017,17,1,9,4,1311,0,1,1,python,2,0,1,1,2,0,1,0,1,0,0,2,mxnet,organization,0,34
827,CVPR,2017,140,1,12,0,1193,0,1,1,python,1,0,13,6,63,1,1,0,7,0,0,4,tensorflow,personal,0,39
828,NIPS,2017,43,4,27,9,7035,1,0,2,python,1,1,0,0,15,0,0,0,0,0,0,0,Unknown,personal,1,45
829,ICCV,2017,35,1,2,8,181,0,1,1,python,0,0,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,34
830,CVPR,2017,6,4,5,1,802,0,1,1,python,0,0,3,14,7,0,1,0,0,0,0,4,caffe,personal,1,31
831,NIPS,2017,15,5,16,1,1189,0,1,1,python,1,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,36
832,NIPS,2017,26,2,12,7,1797,0,1,1,python,0,0,0,10,0,0,1,0,0,0,0,0,tensorflow,organization,0,34
833,ICCV,2017,23,6,69,19,6644,0,1,2,matlab,22,0,7,6,0,0,0,0,1,0,0,3,torch,personal,1,37
834,ICML,2017,5,0,11,11,1993,0,0,2,python,15,1,2,2,1,0,0,0,1,0,0,0,tensorflow,personal,0,29
835,ICCV,2017,33,7,70,18,11057,0,1,3,python,45,0,6,0,0,0,1,0,0,0,0,2,Unknown,personal,1,30
836,CVPR,2017,59,2,22,0,1792,0,1,3,lua,1,1,0,10,0,1,1,0,0,0,1,9,torch,personal,0,34
837,NIPS,2017,86,4,19,3,1886,0,1,3,python,17,1,0,3,0,0,0,0,0,0,0,0,Unknown,personal,0,32
838,NIPS,2017,3,3,13,10,2484,0,0,1,python,0,0,2,0,0,0,0,0,0,0,0,0,Unknown,personal,0,46
839,CVPR,2017,22,1,1,1,190,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,31
840,ICML,2017,59,4,11,1,1671,0,0,1,python,0,0,2,2,0,0,0,0,0,0,0,0,tensorflow,organization,1,31
841,CVPR,2017,64,4,120,4,10648,0,1,1,matlab,25,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,31
842,CVPR,2017,6,2,17,0,2185,0,1,3,matlab,1,1,5,0,0,0,0,0,2,0,0,0,caffe,personal,0,28
843,CVPR,2017,32,6,19,10,1988,0,1,3,lua,0,1,2,3,31,1,1,0,1,0,0,2,tensorflow,personal,1,31
844,CVPR,2017,22,3,21,5,966,0,1,4,matlab,0,1,0,7,0,1,1,0,0,0,1,1,torch,personal,1,27
845,CVPR,2017,9,1,26,14,1817,0,1,2,python,6,1,3,8,7,1,1,1,1,0,1,2,tensorflow,personal,0,27
847,CVPR,2017,41,4,4,1,71,0,0,1,matlab,0,0,3,1,0,0,1,0,0,0,0,2,matlab,personal,0,26
848,ICCV,2017,9,1,10,7,826,0,1,2,lua,0,1,5,1,0,1,1,0,4,0,0,3,Unknown,personal,1,25
849,NIPS,2017,28,3,33,1,4647,0,1,1,python,24,0,2,0,1,0,0,0,0,0,0,1,tensorflow,personal,1,29
850,ICML,2017,4,2,19,1,1996,0,1,1,python,2,0,1,0,0,0,0,0,0,0,0,0,Unknown,personal,0,27
851,CVPR,2017,10,4,13,0,783,0,1,1,matlab,3,0,0,0,4,0,1,0,0,0,0,0,Unknown,personal,0,28
852,ICML,2017,219,0,5,8,1221,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,organization,1,26
853,NIPS,2017,11,2,20,4,1764,0,0,2,c/c++,0,0,0,3,9,0,0,0,0,0,0,0,Unknown,personal,1,26
854,NIPS,2017,24,1,5,6,810,0,0,1,python,3,0,5,1,0,0,0,0,3,0,0,0,Unknown,personal,1,27
855,ICCV,2017,11,5,6,0,1067,0,1,1,python,5,0,0,0,5,0,0,0,2,0,0,0,Unknown,organization,0,27
856,CVPR,2017,276,5,12,2,546,0,1,1,python,5,0,1,3,3,0,0,0,1,0,0,0,Unknown,organization,0,24
857,NIPS,2017,15,1,18,1,1374,0,0,2,python,0,0,1,0,4,0,0,0,0,0,0,3,Unknown,personal,1,24
858,CVPR,2017,6,2,9,9,964,0,1,2,python,0,1,0,8,6,0,1,0,0,0,0,1,caffe,personal,1,23
859,NIPS,2017,5,6,136,10,15463,0,0,2,python,15,1,0,0,12,0,0,0,0,0,0,0,tensorflow,organization,1,24
860,ICCV,2017,36,0,11,13,1676,0,1,2,python,6,1,0,0,0,0,1,0,0,0,0,1,caffe,personal,0,23
861,ICCV,2017,12,5,9,6,383,0,1,2,python,0,0,1,0,4,1,1,0,0,0,0,0,tensorflow,personal,1,25
862,NIPS,2017,17,3,20,3,3286,0,0,1,lua,0,0,2,0,0,0,0,0,0,0,0,2,Unknown,personal,1,26
863,NIPS,2017,8,6,68,14,3970,0,1,1,matlab,26,0,11,0,0,1,0,0,0,0,0,0,matlab,personal,1,23
864,ICCV,2017,43,8,552,5,72363,0,1,4,matlab,12,1,2,2,5,0,0,0,0,0,0,3,matlab,personal,1,26
866,CVPR,2017,8,5,31,0,4928,0,1,4,lua,1,0,3,13,0,0,1,0,2,0,0,3,torch,personal,0,23
867,ICCV,2017,12,3,12,2,588,0,1,2,python,3,0,0,3,0,0,0,0,0,0,0,0,tensorflow,personal,1,23
868,NIPS,2017,2,3,58,47,10064,0,1,2,python,148,1,0,0,0,0,0,0,0,0,0,2,Unknown,personal,0,23
869,CVPR,2017,40,4,40,4,3409,0,1,2,python,22,1,1,10,4,0,0,0,1,0,0,1,caffe,personal,1,24
870,NIPS,2017,5,1,3,1,157,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,22
871,CVPR,2017,6,5,265,9,30808,0,1,4,c/c++,0,1,0,1,0,1,0,0,4,0,0,2,matlab,organization,1,23
872,ICML,2017,16,3,58,1,4009,0,1,1,python,18,0,0,3,5,1,0,0,0,0,0,0,Unknown,organization,1,22
873,ICCV,2017,25,5,47,5,2001,0,1,1,matlab,9,0,6,5,0,1,1,0,0,0,0,3,caffe,personal,1,20
874,NIPS,2017,73,5,36,3,2153,0,1,1,python,12,0,1,2,2,1,0,0,0,0,0,0,tensorflow,personal,1,20
875,CVPR,2017,7,14,573,5,99485,1,1,5,c/c++,56,1,0,5,10,0,1,0,0,0,0,2,caffe,personal,1,23
876,CVPR,2017,16,5,346,0,79122,0,1,5,c/c++,7,1,1,0,0,1,1,0,0,0,1,3,caffe,personal,0,22
877,NIPS,2017,9,2,8,3,177,0,1,1,matlab,0,0,0,0,0,1,0,0,1,0,0,0,caffe,personal,0,20
878,ICCV,2017,25,0,15,16,2115,0,1,2,python,0,0,0,3,1,0,1,0,0,0,0,1,tensorflow,personal,1,24
879,ICCV,2017,10,5,303,12,23569,0,1,3,matlab,27,0,2,0,0,0,0,0,0,0,0,0,matlab,personal,1,22
880,CVPR,2017,16,2,18,0,2242,0,1,2,matlab,3,0,0,28,0,0,0,0,0,0,0,2,matlab,organization,1,25
881,NIPS,2017,10,1,4,5,702,0,1,1,python,0,0,5,3,5,0,1,0,4,0,0,0,tensorflow,organization,1,26
882,NIPS,2017,45,2,3,1,464,0,0,1,python,0,0,1,1,0,0,0,0,0,0,0,0,Unknown,personal,0,20
883,ICCV,2017,35,7,1089,4,215575,0,1,4,matlab,613,0,8,0,0,0,0,0,0,0,0,0,matlab,personal,1,25
884,ICCV,2017,13,4,94,11,18487,0,0,1,python,147,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,0,24
885,NIPS,2017,33,1,4,5,236,0,0,1,python,0,0,0,1,1,0,0,0,0,0,0,0,tensorflow,personal,1,22
886,ICML,2017,19,0,4,4,165,0,0,2,python,0,1,1,3,0,0,0,0,0,0,0,0,tensorflow,personal,0,21
887,ICML,2017,11,2,2,1,293,0,1,1,python,0,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,1,18
888,ICML,2017,11,0,2,2,640,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,0,20
889,NIPS,2017,4,3,8,0,1012,0,0,1,python,0,0,0,0,0,0,0,0,0,0,0,0,tensorflow,organization,0,19
890,ICCV,2017,39,1,23,0,1211,0,0,2,matlab,1,0,0,0,0,0,1,0,0,0,0,1,Unknown,personal,0,20
891,NIPS,2017,13,3,23,8,2614,0,1,1,python,14,0,0,0,2,0,1,0,0,0,0,1,Unknown,personal,0,19
892,CVPR,2017,5,1,2,2,72,0,0,2,shell,0,1,2,6,0,1,0,0,0,0,0,2,Unknown,personal,0,19
893,CVPR,2017,16,1,13,9,1742,0,1,1,python,2,0,0,0,0,0,1,0,0,0,0,0,tensorflow,personal,0,20
894,ICCV,2017,10,2,295,1,68181,0,1,4,c/c++,1,1,0,3,0,0,1,0,0,0,0,0,caffe,personal,0,17
895,NIPS,2017,12,0,5,5,1059,0,1,1,python,7,0,0,0,0,0,0,0,0,0,0,1,Unknown,personal,0,18
896,ICCV,2017,16,2,9,1,1603,0,1,2,c/c++,0,0,1,7,21,0,1,0,1,0,0,1,Unknown,personal,0,19
897,ICCV,2017,9,6,4,3,286,0,1,2,python,0,1,5,7,0,0,1,0,0,0,0,0,caffe,personal,0,20
898,CVPR,2017,17,8,99,13,10547,0,1,3,lua,4,1,1,5,9,0,1,0,0,0,0,0,Unknown,personal,1,17
899,ICCV,2017,9,1,3,2,1016,0,0,1,python,12,0,0,0,0,0,0,7,8,0,0,0,tensorflow,personal,0,18
900,NIPS,2017,17,0,2,3,151,0,0,1,python,3,0,0,0,0,0,0,0,0,0,0,0,Unknown,personal,0,16
901,NIPS,2017,8,2,31,8,15408,0,1,2,python,2,1,1,0,9,0,0,0,0,0,0,0,tensorflow,personal,0,17
902,CVPR,2017,13,7,29,2,3117,0,1,2,matlab,5,0,0,4,0,0,0,12,6,0,1,2,matlab,personal,0,17
903,ICCV,2017,8,3,4,5,357,0,1,1,python,0,0,2,0,2,0,0,0,0,0,0,0,tensorflow,personal,1,16
904,NIPS,2017,5,2,23,2,1893,0,1,2,python,11,1,0,0,0,0,0,0,0,0,0,0,Unknown,personal,1,19
905,CVPR,2017,41,1,8,1,559,0,0,3,lua,0,1,0,1,0,0,0,0,0,0,0,0,torch,personal,1,18
906,NIPS,2017,19,3,17,0,968,0,1,2,matlab,6,0,3,5,48,0,0,0,0,0,0,0,matlab,organization,0,17
907,NIPS,2017,33,6,565,5,143629,0,0,4,c/c++,21,1,12,4,18,0,1,4,4,0,0,0,tensorflow,organization,1,20
908,ICML,2017,3,0,4,5,381,0,1,1,python,0,0,0,0,4,0,0,0,0,0,0,0,tensorflow,organization,1,20
909,CVPR,2017,8,1,7,2,1247,0,1,1,python,8,0,3,1,0,0,0,0,0,0,0,0,tensorflow,personal,1,16
910,CVPR,2017,17,2,6,6,1363,0,1,1,python,24,0,3,9,0,0,0,0,3,0,0,0,Unknown,personal,0,18
911,ICCV,2017,1205,7,30,4,3146,0,1,2,lua,0,1,8,18,83,1,1,1,8,0,0,21,pytorch,personal,1,7634
912,ICCV,2017,12,2,21,8,7614,0,1,2,python,2,1,0,0,0,0,0,0,0,0,0,0,tensorflow,personal,1,18
913,CVPR,2017,41,4,8,5,610,0,1,1,matlab,3,0,0,10,22,0,0,0,2,0,0,1,caffe,personal,1,16
914,NIPS,2017,8,8,435,3,87289,0,1,5,c/c++,2,1,4,0,0,0,1,0,1,0,0,1,caffe,personal,0,16
915,ICCV,2017,39,3,14,1,1134,0,0,3,matlab,0,1,5,1,5,1,1,5,5,0,0,1,matlab,personal,1,17
916,NIPS,2017,24,4,26,5,3189,0,0,1,python,2,0,0,0,0,0,0,0,0,0,0,0,caffe,personal,0,21
917,NIPS,2017,22,4,25,4,1575,0,1,1,python,9,0,2,5,0,0,0,0,0,0,0,0,pytorch,personal,0,17
918,NIPS,2017,5,0,1,2,548,0,0,1,lua,0,0,2,0,0,0,0,0,1,0,0,1,Unknown,personal,0,15
919,ICML,2017,8,3,10,2,2679,0,1,2,c/c++,0,0,0,0,0,0,0,0,0,0,0,0,matlab,personal,0,15
920,NIPS,2017,39,2,27,4,2474,0,1,2,python,4,1,2,4,10,0,1,0,0,0,0,2,tensorflow,personal,1,16
921,ICCV,2017,22,2,5,6,295,0,0,1,matlab,0,0,0,0,0,1,0,0,1,0,0,0,matlab,personal,1,15
922,ICCV,2017,34,3,8,2,2159,0,1,2,python,0,1,5,1,19,0,0,0,0,0,0,1,tensorflow,organization,1,15
924,NIPS,2017,21,3,10,13,2838,0,1,1,python,1,0,3,1,0,0,0,0,6,0,0,0,tensorflow,personal,1,14
